"MHgueC5nZw==","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"0x.x.gg","144.76.162.245",,,,,"2015-12-11T10:22:32+00:00",,
"MXN0LnRlY2hub2xvZ3k=","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"1st.technology","168.61.90.192",,,,,"2015-12-11T10:22:32+00:00",,
"NnBqZGRydHQ3LmNvbQ==","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"6pjddrtt7.com","207.210.229.69",,,,,"2015-12-11T10:22:32+00:00",,
"YXJ2aXNpb24uY29tLmNv","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"arvision.com.co","87.98.146.77",,,,,"2015-12-11T10:22:32+00:00",,
"YXRtYXBlLnJ1","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"atmape.ru","194.58.103.199",,,,,"2015-12-11T10:22:32+00:00",,
"YmFvc2hsZGEuY29t","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"baoshlda.com","217.23.49.178",,,,,"2015-12-11T10:22:32+00:00",,
"YmVhdXRpZnVsbWluZHNpbmMuY29t","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"beautifulmindsinc.com","184.168.56.1",,,,,"2015-12-11T10:22:32+00:00",,
"Y2hhbXBpb25iZnQuY29t","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"championbft.com","104.207.130.93",,,,,"2015-12-11T10:22:32+00:00",,
"Y29vbGRvbWFpbm5hbWUud3M=","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"cooldomainname.ws","64.70.19.202",,,,,"2015-12-11T10:22:32+00:00",,
"ZGFuaXNsZW5lZmMuaW5mbw==","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"danislenefc.info","186.250.243.100",,,,,"2015-12-11T10:22:32+00:00",,
"ZGF1NDN2dDV3dHJkLnRr","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"dau43vt5wtrd.tk","195.20.44.109",,,,,"2015-12-11T10:22:32+00:00",,
"ZW1haWxsaWZlY29hY2hpbmcuY29tLmF1","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"emaillifecoaching.com.au","101.0.89.3",,,,,"2015-12-11T10:22:32+00:00",,
"ZW1la29ubGluZS50aw==","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"emekonline.tk","195.20.43.189",,,,,"2015-12-11T10:22:32+00:00",,
"ZmlsZXNlcnZlcjAzLmNvbQ==","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"fileserver03.com","109.235.59.44",,,,,"2015-12-11T10:22:32+00:00",,
"ZnJvbnR5MjA3My5uZXQ=","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"fronty2073.net","77.40.30.111",,,,,"2015-12-11T10:22:32+00:00",,
"Z2VubWpvYjMucnU=","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"genmjob3.ru","194.28.133.37",,,,,"2015-12-11T10:22:32+00:00",,
"Z2ppYXlpbWVpeWEuY29t","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"gjiayimeiya.com","67.23.226.129",,,,,"2015-12-11T10:22:32+00:00",,
"Z29yYWluYm93em9uZS50aw==","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"gorainbowzone.tk","195.20.46.116",,,,,"2015-12-11T10:22:32+00:00",,
"Z3lvZHVuZGVuYS5ob3RtYWlsLnJ1","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"gyodundena.hotmail.ru","195.16.127.102",,,,,"2015-12-11T10:22:32+00:00",,
"aG9wZS1mb3VuZC1ub3cubmV0","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"hope-found-now.net","31.28.27.17",,,,,"2015-12-11T10:22:32+00:00",,
"aHJ1bmVyLmNvbQ==","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"hruner.com","107.163.174.74",,,,,"2015-12-11T10:22:32+00:00",,
"aHVpLWFpbi1hcHBhcmVsLnRr","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"hui-ain-apparel.tk","195.20.42.1",,,,,"2015-12-11T10:22:32+00:00",,
"aWNlLmlwNjQubmV0","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"ice.ip64.net","198.27.89.153",,,,,"2015-12-11T10:22:32+00:00",,
"amFudmVybWV1bGVubW9udGFnZS5ubA==","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"janvermeulenmontage.nl","109.72.85.122",,,,,"2015-12-11T10:22:32+00:00",,
"anVzdGluaGVyYWxkLmNvbQ==","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"justinherald.com","192.124.249.9",,,,,"2015-12-11T10:22:32+00:00",,
"a2VzaWtlbHlhZi5jb20=","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"kesikelyaf.com","37.123.99.188",,,,,"2015-12-11T10:22:32+00:00",,
"bGlvbi53ZWIyLjBjYW1wdXMubmV0","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"lion.web2.0campus.net","108.174.157.123",,,,,"2015-12-11T10:22:32+00:00",,
"bWFtaW5vbGVpbmMudGs=","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"maminoleinc.tk","195.20.41.233",,,,,"2015-12-11T10:22:32+00:00",,
"bWNjYy1pbnZlc3Rjb25zdWx0YW50LmNvbQ==","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"mccc-investconsultant.com","46.151.54.46",,,,,"2015-12-11T10:22:32+00:00",,
"bXVhenltYXVyLnRr","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"muazymaur.tk","195.20.40.123",,,,,"2015-12-11T10:22:32+00:00",,
"bXlteXRvbm55bWF4bHRkLm9yZw==","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"mymytonnymaxltd.org","163.53.247.144",,,,,"2015-12-11T10:22:32+00:00",,
"bXlzdGFydGFwLmNvbQ==","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"mystartap.com","200.74.241.109",,,,,"2015-12-11T10:22:32+00:00",,
"bmFzc2NvbW1pbmMudGs=","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"nasscomminc.tk","195.20.44.100",,,,,"2015-12-11T10:22:32+00:00",,
"bnM1MTM3MjYuaXAtMTkyLTk5LTE0OC5uZXQ=","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"ns513726.ip-192-99-148.net","192.99.148.26",,,,,"2015-12-11T10:22:32+00:00",,
"cGFuZWwudmFyZ2FrcmFnYXJkLnNl","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"panel.vargakragard.se","83.69.233.121",,,,,"2015-12-11T10:22:32+00:00",,
"cGxhdGludW0tY2FzaW5vLnJ1","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"platinum-casino.ru","81.177.141.131",,,,,"2015-12-11T10:22:32+00:00",,
"cHJvamVjdHMuZ2xvYmFsdHJvbmljcy5uZXQ=","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"projects.globaltronics.net","98.131.185.136",,,,,"2015-12-11T10:22:32+00:00",,
"cmVnYW1lLnN1","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"regame.su","194.58.92.172",,,,,"2015-12-11T10:22:32+00:00",,
"cmljaHVzLnJ1","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"richus.ru","185.20.227.69",,,,,"2015-12-11T10:22:32+00:00",,
"c2FueWFpLWxvdmUucm11LmFjLnRo","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"sanyai-love.rmu.ac.th","202.29.22.38",,,,,"2015-12-11T10:22:32+00:00",,
"c2VydmVyLmJvdmluZS1tZW5hLmNvbQ==","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"server.bovine-mena.com","46.4.150.111",,,,,"2015-12-11T10:22:32+00:00",,
"c2Vydm1pbGwuY29t","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"servmill.com","184.168.221.15",,,,,"2015-12-11T10:22:32+00:00",,
"c3Blcm9uaS5wdw==","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"speroni.pw","199.115.228.68",,,,,"2015-12-11T10:22:32+00:00",,
"c3BvdG1hcmthLmFwMHguY29t","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"spotmarka.ap0x.com","89.163.209.115",,,,,"2015-12-11T10:22:32+00:00",,
"c3NsLnNpbmVyZ3ljb3NtZXRpY3MuY29t","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"ssl.sinergycosmetics.com","31.7.63.146",,,,,"2015-12-11T10:22:32+00:00",,
"c3Nsc2FtLmNvbQ==","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"sslsam.com","78.46.222.241",,,,,"2015-12-11T10:22:32+00:00",,
"c3VzLm5pZXV3bW9lci5pbmZv","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"sus.nieuwmoer.info","185.25.119.84",,,,,"2015-12-11T10:22:32+00:00",,
"dXAuZnJpZ28yMDAwLml0","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"up.frigo2000.it","109.120.183.106",,,,,"2015-12-11T10:22:32+00:00",,
"dXBkYXRlLm9kZWVuLmV1","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"update.odeen.eu","185.25.117.49",,,,,"2015-12-11T10:22:32+00:00",,
"dXBkYXRlLnJpZnVnaW9wb250ZXNlLml0","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"update.rifugiopontese.it","37.143.11.189",,,,,"2015-12-11T10:22:32+00:00",,
"d2luc2NvZnQuY29t","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"winscoft.com","193.0.200.185",,,,,"2015-12-11T10:22:32+00:00",,
"d3d3LmNoYW5nZWV4Y2hhbmdlMi5ydQ==","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"www.changeexchange2.ru","195.242.161.117",,,,,"2015-12-11T10:22:32+00:00",,
"d3d3Lm5pa2V5LmNu","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"www.nikey.cn","120.31.134.133",,,,,"2015-12-11T10:22:32+00:00",,
"d3d3LnJpdmVyd2Fsa3RyYWRlci5jby56YQ==","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"www.riverwalktrader.co.za","197.189.252.226",,,,,"2015-12-11T10:22:32+00:00",,
"d3d3LndpdGtleS5jb20=","c&c","zeus","Abuse.ch","https://zeustracker.abuse.ch/blocklist.php?download=baddomains",100,"www.witkey.com","101.200.81.187",,,,,"2015-12-11T10:22:32+00:00",,
"MDAwY2MuY29t","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"000cc.com","113.10.181.12",,,,,"2015-12-11T10:22:35+00:00",,
"MDljZC5jby5rcg==","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"09cd.co.kr","211.202.2.149",,,,,"2015-12-11T10:22:35+00:00",,
"MTBrcGljdHVyZXMuY29t","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"10kpictures.com","192.254.185.68",,,,,"2015-12-11T10:22:35+00:00",,
"MTE0YmRzLmNvbQ==","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"114bds.com","183.111.141.48",,,,,"2015-12-11T10:22:35+00:00",,
"MTE0b2xkZXN0LmNvbQ==","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"114oldest.com","54.72.9.51",,,,,"2015-12-11T10:22:35+00:00",,
"MTIzbWR3LmNvbQ==","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"123mdw.com","203.169.229.66",,,,,"2015-12-11T10:22:35+00:00",,
"MTQ5MnRhcGFzYmFyLmNvbQ==","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"1492tapasbar.com","54.209.174.167",,,,,"2015-12-11T10:22:35+00:00",,
"MTY4YXNpYS5jb20=","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"168asia.com","192.64.147.209",,,,,"2015-12-11T10:22:35+00:00",,
"MThkZC5uZXQ=","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"18dd.net","109.201.133.191",,,,,"2015-12-11T10:22:35+00:00",,
"MTh4bi5jb20=","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"18xn.com","59.188.83.250",,,,,"2015-12-11T10:22:35+00:00",,
"MTl0ZW5jby5jb20=","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"19tenco.com","23.227.38.32",,,,,"2015-12-11T10:22:35+00:00",,
"MWEtdGVlbnNiaWxkZXIuZGU=","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"1a-teensbilder.de","46.246.93.69",,,,,"2015-12-11T10:22:35+00:00",,
"MWRheS5zdQ==","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"1day.su","95.47.161.64",,,,,"2015-12-11T10:22:35+00:00",,
"MXNwZWVkLmluZm8=","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"1speed.info","128.199.152.142",,,,,"2015-12-11T10:22:35+00:00",,
"MXRyaWxsaW9uZW1haWxzLmNvbQ==","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"1trillionemails.com","141.8.226.14",,,,,"2015-12-11T10:22:35+00:00",,
"MXR2di5jb20=","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"1tvv.com","50.63.202.92",,,,,"2015-12-11T10:22:35+00:00",,
"MjAwMHRvdXJzLmNvbQ==","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"2000tours.com","217.195.203.209",,,,,"2015-12-11T10:22:35+00:00",,
"MjAwOW1tbW0uY24=","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"2009mmmm.cn","124.16.31.152",,,,,"2015-12-11T10:22:35+00:00",,
"MjExMjExMS5jb20=","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"2112111.com","70.39.84.246",,,,,"2015-12-11T10:22:35+00:00",,
"MjI4OC5vcmc=","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"2288.org","118.184.176.15",,,,,"2015-12-11T10:22:35+00:00",,
"MjMweC5uZXQ=","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"230x.net","211.40.125.145",,,,,"2015-12-11T10:22:35+00:00",,
"MmNsaXBhdC5jb20=","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"2clipat.com","192.185.118.103",,,,,"2015-12-11T10:22:35+00:00",,
"MnJtb3JlLmNvbQ==","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"2rmore.com","162.144.101.206",,,,,"2015-12-11T10:22:35+00:00",,
"MnNpbXBsZS5ydQ==","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"2simple.ru","37.140.192.214",,,,,"2015-12-11T10:22:35+00:00",,
"MzE4eC5jb20=","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"318x.com","123.56.157.179",,,,,"2015-12-11T10:22:35+00:00",,
"Mzh6dS5jbg==","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"38zu.cn","103.233.98.41",,,,,"2015-12-11T10:22:35+00:00",,
"MzlqLnJ1","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"39j.ru","37.140.192.84",,,,,"2015-12-11T10:22:35+00:00",,
"Mzl0LnJ1","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"39t.ru","31.31.204.59",,,,,"2015-12-11T10:22:35+00:00",,
"M2EyLnJ1","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"3a2.ru","178.63.96.104",,,,,"2015-12-11T10:22:35+00:00",,
"M2FkZGljdGlvbnMuY29tLmF1","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"3addictions.com.au","203.170.86.145",,,,,"2015-12-11T10:22:35+00:00",,
"M2FwcHMuaW5mbw==","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"3apps.info","141.8.224.239",,,,,"2015-12-11T10:22:35+00:00",,
"M2I2LnJ1","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"3b6.ru","46.105.254.8",,,,,"2015-12-11T10:22:35+00:00",,
"M2I5LnJ1","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"3b9.ru","31.31.199.28",,,,,"2015-12-11T10:22:35+00:00",,
"M2JwLnJ1","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"3bp.ru","91.218.229.13",,,,,"2015-12-11T10:22:35+00:00",,
"M2M5LnJ1","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"3c9.ru","109.120.159.73",,,,,"2015-12-11T10:22:35+00:00",,
"M2NhLnJ1","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"3ca.ru","92.53.125.54",,,,,"2015-12-11T10:22:35+00:00",,
"M2NmLnJ1","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"3cf.ru","194.58.98.75",,,,,"2015-12-11T10:22:35+00:00",,
"M2NsLnJ1","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"3cl.ru","31.170.165.100",,,,,"2015-12-11T10:22:35+00:00",,
"M2N3LnJ1","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"3cw.ru","37.140.192.85",,,,,"2015-12-11T10:22:35+00:00",,
"M2Y5LnJ1","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"3f9.ru","31.31.204.59",,,,,"2015-12-11T10:22:35+00:00",,
"M3gucm8=","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"3x.ro","89.42.39.160",,,,,"2015-12-11T10:22:35+00:00",,
"NGFuYWx5dGljcy53cw==","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"4analytics.ws","64.70.19.202",,,,,"2015-12-11T10:22:35+00:00",,
"NGU0ZW4uY29t","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"4e4en.com","23.229.157.230",,,,,"2015-12-11T10:22:35+00:00",,
"NHEucGw=","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"4q.pl","86.111.241.128",,,,,"2015-12-11T10:22:35+00:00",,
"NTJjcC5jbg==","malware",,"DShield","https://www.dshield.org/feeds/suspiciousdomains_High.txt",100,"52cp.cn","222.211.83.175",,,,,"2015-12-11T10:22:35+00:00",,
